cong,idno,state,cd,statenm,party,name,dwnom1,dwnom2,bootse1,bootse2,corr12,logl,nchoices,errors,gmp
98,14915,71,0, CALIFOR,200, WILSON       ,.31299999,-.50800002,.0134,.080300003,-.0041,-155.84894,570,74,.76099998
98,12103,71,0, CALIFOR,100, CRANSTON  A  ,-.38800001,-.057,.048999999,.0309,-.16410001,-97.922417,380,49,.773
98,14305,62,0, COLORAD,100, HART  G      ,-.40799999,.192,.023800001,.0548,-.1098,-73.005898,303,30,.78600001
98,14002,62,0, COLORAD,200, ARMSTRONG    ,.53600001,-.20100001,.0285,.0579,-.061299998,-153.56023,520,65,.74400002
98,14213,1,0, CONNECT,100, DODD  C JR   ,-.32499999,-.134,.049899999,.043699998,.1303,-140.77089,497,66,.75300002
98,12032,1,0, CONNECT,200, WEICKER  L   ,-.043000001,-1.0930001,.081200004,.1855,.1485,-210.51251,499,109,.65600002
98,14101,11,0, DELAWAR,100, BIDEN  J     ,-.36000001,.34200001,.0106,.0438,-.0147,-198.40997,552,100,.69800001
98,11044,11,0, DELAWAR,200, ROTH  W      ,.27700001,-.65700001,.011,.093000002,-.12899999,-217.47499,561,99,.67900002
98,14905,43,0, FLORIDA,200, HAWKINS  P   ,.147,-.046,.0517,.053800002,.0612,-195.14111,516,95,.685
98,13101,43,0, FLORIDA,100, CHILES  L    ,-.18799999,.55299997,.085000001,.058800001,-.076899998,-233.86459,559,118,.65799999
98,14906,44,0, GEORGIA,200, MATTINGLY    ,.30899999,-.001,.048999999,.045899998,-.059700001,-139.92824,567,67,.78100002
98,14108,44,0, GEORGIA,100, NUNN  S      ,-.131,.759,.1275,.1026,-.0022,-231.41708,554,127,.65899998
98,4812,82,0, HAWAII ,100, INOUYE  D    ,-.32699999,.175,.0106,.039900001,-.092799999,-141.47894,488,61,.74800003
98,10605,82,0, HAWAII ,100, MATSUNAGA    ,-.33899999,.034000002,.021299999,.030300001,-.2613,-143.79187,547,60,.76899999
98,14056,63,0, IDAHO  ,200, SYMMS  S     ,.63800001,-.035,.039299998,.0726,-.18970001,-99.319221,537,34,.83099997
98,11029,63,0, IDAHO  ,200, MCCLURE  J   ,.51899999,-.178,.037300002,.077699997,-.087399997,-138.56029,503,65,.759
98,14902,21,0, ILLINOI,100, DIXON  A     ,-.19,.301,.044599999,.045200001,-.0252,-233.70845,537,107,.64700001
98,11205,21,0, ILLINOI,200, PERCY  C     ,.093999997,-.84600002,.0403,.113,-.17039999,-143.09508,452,57,.72899997
98,14447,22,0, INDIANA,200, QUAYLE  J D  ,.43399999,-.89700001,.025599999,.094899997,-.33829999,-207.40025,555,105,.68800002
98,14506,22,0, INDIANA,200, LUGAR  R     ,.30700001,-.59299999,.0174,.082900003,.035100002,-153.69006,578,67,.76700002
98,14226,31,0, IOWA   ,200, GRASSLEY  C  ,.236,-.192,.041000001,.0557,-.089699998,-243.55029,568,111,.65100002
98,14707,31,0, IOWA   ,200, JEPSEN  R    ,.294,-.104,.056499999,.0546,-.1823,-175.03481,545,89,.72500002
98,14708,32,0, KANSAS ,200, KASSEBAUM    ,.17399999,-.65600002,.019400001,.096100003,-.1577,-179.29933,554,75,.72399998
98,10513,32,0, KANSAS ,200, DOLE  R      ,.28799999,-.45899999,.0125,.089500003,.086599998,-174.49745,557,74,.73100001
98,14106,51,0, KENTUCK,100, HUDDLESTON   ,-.25400001,.546,.078599997,.0614,-.28839999,-183.14893,503,90,.69499999
98,14302,51,0, KENTUCK,100, FORD  W      ,-.242,.66399997,.092799999,.078900002,-.2286,-171.52904,556,77,.73500001
98,5767,45,0, LOUISIA,100, LONG  R      ,-.113,.741,.15539999,.040100001,.063699998,-244.92952,506,116,.616
98,14107,45,0, LOUISIA,100, JOHNSTON  J  ,-.171,.74800003,.1202,.0691,-.014,-224.58022,531,110,.65499997
98,14010,2,0, MAINE  ,200, COHEN  W     ,.074000001,-.64499998,.0276,.083999999,-.0211,-273.88177,546,128,.60600001
98,14713,2,0, MAINE  ,100, MITCHELL  G  ,-.322,.14,.0113,.039000001,-.1691,-193.58617,571,94,.71200001
98,13039,52,0, MARYLAN,100, SARBANES  P  ,-.44600001,-.039999999,.050799999,.0296,-.1741,-100.2179,548,37,.833
98,10535,52,0, MARYLAN,200, MATHIAS  C   ,-.123,-1.044,.065300003,.18189999,-.088799998,-169.23091,497,88,.71100003
98,14279,3,0, MASSACH,100, TSONGAS  P   ,-.39300001,-.329,.078000002,.0548,-.1937,-133.55875,511,67,.76999998
98,10808,3,0, MASSACH,100, KENNEDY  E   ,-.45699999,-.292,.069300003,.058499999,-.17290001,-114.56915,499,43,.79500002
98,14709,23,0, MICHIGA,100, LEVIN  C     ,-.40400001,-.037,.041200001,.0306,-.1591,-139.23628,558,66,.77899998
98,11043,23,0, MICHIGA,100, RIEGLE  D    ,-.43900001,.094999999,.031800002,.048300002,-.0854,-121.86796,562,42,.80500001
98,14701,33,0, MINNESO,200, BOSCHWITZ    ,.21699999,-.81199998,.031500001,.090599999,-.182,-240.31642,551,126,.64700001
98,14703,33,0, MINNESO,200, DURENBERGER  ,.075000003,-.80000001,.042199999,.097900003,-.1109,-206.51735,519,88,.67199999
98,14009,46,0, MISSISS,200, COCHRAN  T   ,.229,-.33500001,.035799999,.047699999,-.0231,-176.72659,539,85,.72000003
98,8883,46,0, MISSISS,100, STENNIS  J   ,-.114,.86799997,.1734,.15809999,.1106,-253.3597,521,126,.61500001
98,12104,34,0, MISSOUR,100, EAGLETON  T  ,-.33899999,.31299999,.018300001,.0425,-.1663,-171.41803,522,78,.72000003
98,14501,34,0, MISSOUR,200, DANFORTH  J  ,.148,-.69300002,.0228,.087499999,-.1962,-189.90421,570,87,.71700001
98,14203,64,0, MONTANA,100, BAUCUS  M    ,-.271,.30399999,.0244,.046799999,-.1602,-251.77188,560,121,.63800001
98,12039,64,0, MONTANA,100, MELCHER  J   ,-.31799999,.73900002,.081799999,.055199999,-.14749999,-195.55684,564,90,.70700002
98,14512,35,0, NEBRASK,100, ZORINSKY  E  ,-.039000001,1.049,.15459999,.20039999,-.1019,-213.73473,559,94,.68199998
98,14704,35,0, NEBRASK,100, EXON  J      ,-.192,1.001,.14830001,.1311,-.19760001,-219.21121,556,110,.67400002
98,14913,65,0, NEVADA ,200, HECHT        ,.463,-.359,.021600001,.067699999,-.049800001,-139.05942,566,73,.78200001
98,14077,65,0, NEVADA ,200, LAXALT  P    ,.449,-.42899999,.0265,.084899999,-.073600002,-130.05885,516,57,.77700001
98,14909,4,0, NEW HAM,200, RUDMAN  W    ,.266,-.78899997,.027799999,.098999999,-.1169,-209.81287,571,97,.69199997
98,14706,4,0, NEW HAM,200, HUMPHREY  G  ,.574,-.132,.031099999,.064999998,-.14569999,-315.93466,545,113,.56
98,14702,12,0, NEW JER,100, BRADLEY  W   ,-.324,-.39899999,.0579,.079499997,-.2291,-175.81886,539,85,.722
98,14914,12,0, NEW JER,100, LAUTENBERG   ,-.354,-.389,.048599999,.1121,-.092100002,-116.62801,549,45,.80900002
98,14912,66,0, NEW MEX,100, BINGAMAN     ,-.25099999,.322,.035100002,.069499999,-.0537,-186.64389,564,89,.71799999
98,14103,66,0, NEW MEX,200, DOMENICI  P  ,.219,-.36000001,.0173,.088399999,-.1179,-146.32693,524,62,.75599998
98,14508,13,0, NEW YOR,100, MOYNIHAN  P  ,-.31400001,-.28,.037999999,.0495,-.071599998,-175.60124,528,76,.71700001
98,14900,13,0, NEW YOR,200, DAMATO  A    ,.124,-.35499999,.0162,.060800001,-.067400001,-224.63644,550,105,.66500002
98,14903,47,0, NORTH C,200, EAST  J      ,.60600001,.34,.039000001,.055799998,-.37239999,-98.811707,545,41,.83399999
98,14105,47,0, NORTH C,200, HELMS  J     ,.65899998,.58399999,.015699999,.15090001,-.38440001,-97.274361,563,44,.84100002
98,1252,36,0, NORTH D,100, BURDICK  Q   ,-.30399999,.495,.047800001,.068999998,-.26859999,-184.95264,555,82,.71700001
98,10569,36,0, NORTH D,200, ANDREWS  M   ,.015,-.112,.045499999,.041999999,.1101,-243.9127,536,116,.634
98,14304,24,0, OHIO   ,100, GLENN  J     ,-.25099999,.064999998,.0153,.022500001,-.1567,-149.85728,413,67,.69599998
98,14073,24,0, OHIO   ,100, METZENBAUM   ,-.48500001,-.026000001,.0601,.032900002,-.204,-165.07384,550,87,.741
98,14700,53,0, OKLAHOM,100, BOREN  D     ,-.103,.86400002,.14309999,.1364,.0146,-203.06743,540,88,.68699998
98,14908,53,0, OKLAHOM,200, NICKLES  D   ,.42300001,.384,.038899999,.058699999,-.2087,-140.78595,563,63,.77899998
98,11203,72,0, OREGON ,200, HATFIELD  M  ,.037999999,-.99199998,.061099999,.13060001,-.1059,-229.36139,515,112,.64099997
98,12107,72,0, OREGON ,200, PACKWOOD  R  ,.097999997,-.80299997,.0484,.089500003,-.054099999,-180.14656,543,82,.71799999
98,14910,14,0, PENNSYL,200, SPECTER  A   ,-.014,-.61699998,.031099999,.0691,-.1073,-259.22968,575,134,.63700002
98,13050,14,0, PENNSYL,200, HEINZ  J     ,.026000001,-.72399998,.037599999,.090099998,.0286,-173.18797,549,79,.72899997
98,14500,5,0, RHODE I,200, CHAFEE  J    ,.027000001,-1,.0623,.1381,-.094999999,-148.74657,559,58,.76599997
98,10818,5,0, RHODE I,100, PELL  C      ,-.35100001,-.25,.042599998,.0495,-.24510001,-155.91225,545,69,.75099999
98,9369,48,0, SOUTH C,200, THURMOND  S  ,.39899999,.030999999,.030999999,.047600001,-.089100003,-163.76875,567,92,.74900001
98,11204,48,0, SOUTH C,100, HOLLINGS  E  ,-.27500001,.954,.1344,.075099997,-.185,-142.47058,356,69,.67000002
98,14268,37,0, SOUTH D,200, PRESSLER  L  ,.124,-.243,.0295,.060899999,.0077,-287.96344,546,142,.58999997
98,14000,37,0, SOUTH D,200, ABDNOR  J    ,.23100001,.061999999,.062600002,.035300002,-.053300001,-178.50699,568,84,.73000002
98,11200,54,0, TENNESS,200, BAKER  H     ,.25299999,-.64300001,.0244,.1151,-.1142,-130.44263,536,55,.78399998
98,14509,54,0, TENNESS,100, SASSER  J    ,-.31200001,.63300002,.067500003,.0449,-.1649,-165.37384,554,75,.74199998
98,660,49,0, TEXAS  ,100, BENTSEN  L   ,-.149,.41299999,.074299999,.043499999,-.1162,-185.86168,498,95,.68900001
98,10823,49,0, TEXAS  ,200, TOWER  J     ,.375,-.51599997,.024,.14560001,-.1849,-154.54765,509,74,.73799998
98,14503,67,0, UTAH   ,200, HATCH  O     ,.39899999,-.108,.0394,.042300001,-.1419,-183.49327,573,92,.72600001
98,14303,67,0, UTAH   ,200, GARN  J      ,.47299999,-.34200001,.031599998,.0889,.033300001,-160.88324,570,73,.75400001
98,10562,6,0, VERMONT,200, STAFFORD  R  ,.017999999,-.78399998,.046700001,.1032,.037999999,-146.90804,516,67,.75199997
98,14307,6,0, VERMONT,100, LEAHY  P     ,-.36500001,.043000001,.014,.0352,-.068999998,-154.0623,558,70,.759
98,14712,40,0, VIRGINI,200, WARNER  J    ,.248,-.119,.037599999,.041499998,-.18099999,-152.51074,567,71,.764
98,14456,40,0, VIRGINI,200, TRIBLE  P    ,.26499999,-.133,.033399999,.056600001,.088500001,-147.66684,558,70,.76700002
98,4851,73,0, WASHING,100, JACKSON  H   ,-.26800001,.189,.047899999,.085699998,.031599998,-86.628647,219,38,.67299998
98,14904,73,0, WASHING,200, GORTON  S    ,.20299999,-.84899998,.037099998,.097499996,-.1637,-144.94533,575,48,.77700001
98,14916,73,0, WASHING,200, EVANS  D     ,.18000001,-.98400003,.048799999,.1014,-.032600001,-96.008553,317,40,.73900002
98,7722,56,0, WEST VI,100, RANDOLPH  J  ,-.245,.69499999,.1195,.1182,.082599998,-196.28877,565,99,.70700002
98,1366,56,0, WEST VI,100, BYRD  RC     ,-.296,.77100003,.088600002,.032400001,-.24879999,-208.67731,575,115,.69599998
98,14242,25,0, WISCONS,200, KASTEN  R    ,.21699999,-.074000001,.039700001,.051600002,-.084600002,-182.17686,556,77,.72100002
98,7638,25,0, WISCONS,100, PROXMIRE  W  ,-.49700001,1.478,.071199998,.0572,-.031199999,-398.04333,578,216,.50199997
98,14511,68,0, WYOMING,200, WALLOP  M    ,.49399999,-.64300001,.022,.092200004,-.0115,-148.36694,536,65,.75800002
98,14710,68,0, WYOMING,200, SIMPSON  A   ,.317,-.46200001,.0145,.097000003,-.072099999,-157.47006,531,73,.74299997
99,99907,99,0, USA    ,200, REAGAN       ,.49000001,-.87199998,.0788,.13410001,-.12800001,-43.237259,156,13,.75800002
99,14901,41,0, ALABAMA,200, DENTON  J    ,.45699999,-.039999999,.033399999,.056299999,-.1776,-187.05286,635,89,.745
99,14705,41,0, ALABAMA,100, HEFLIN  H    ,-.092,.98299998,.15369999,.1925,-.021,-268.79251,656,132,.66399997
99,12109,81,0, ALASKA ,200, STEVENS  T   ,.182,-.61199999,.018100001,.075099997,-.043699998,-209.26604,622,97,.71399999
99,14907,81,0, ALASKA ,200, MURKOWSKI    ,.28299999,-.48899999,.0143,.058899999,.0071,-177.38055,616,84,.75
99,14502,61,0, ARIZONA,100, DECONCINI    ,-.213,.71799999,.1061,.075300001,-.16339999,-286.33215,637,140,.63800001
99,3658,61,0, ARIZONA,200, GOLDWATER    ,.62199998,-1.068,.051600002,.1772,-.051600002,-164.36343,485,86,.713
99,14300,42,0, ARKANSA,100, BUMPERS  D   ,-.34599999,.55599999,.043200001,.039000001,-.13429999,-214.76068,643,94,.71600002
99,10791,42,0, ARKANSA,100, PRYOR  D     ,-.287,.68199998,.077600002,.0495,-.22930001,-212.22101,620,95,.70999998
99,14915,71,0, CALIFOR,200, WILSON       ,.31299999,-.50800002,.0134,.080300003,-.0041,-189.40376,628,91,.74000001
99,12103,71,0, CALIFOR,100, CRANSTON  A  ,-.39199999,-.072999999,.053199999,.036400001,-.1419,-191.10286,628,76,.73799998
99,14002,62,0, COLORAD,200, ARMSTRONG    ,.54699999,-.219,.029300001,.0559,-.1283,-142.20384,603,59,.79000002
99,14305,62,0, COLORAD,100, HART  G      ,-.41100001,.124,.031300001,.067199998,-.1719,-198.51384,636,85,.73199999
99,14213,1,0, CONNECT,100, DODD  C JR   ,-.33000001,-.134,.046799999,.048799999,.13160001,-223.383,647,121,.708
99,12032,1,0, CONNECT,200, WEICKER  L   ,-.075999998,-1.1390001,.085500002,.2079,.1408,-279.57034,600,140,.62800002
99,14101,11,0, DELAWAR,100, BIDEN  J     ,-.35100001,.308,.0098000001,.0337,-.0295,-206.99522,617,96,.71499997
99,11044,11,0, DELAWAR,200, ROTH  W      ,.273,-.65799999,.0118,.087499999,-.1237,-264.33179,648,120,.66500002
99,14905,43,0, FLORIDA,200, HAWKINS  P   ,.147,-.046,.0517,.053800002,.0612,-213.20465,570,95,.68800002
99,13101,43,0, FLORIDA,100, CHILES  L    ,-.184,.55000001,.082999997,.0634,-.061900001,-230.71428,590,111,.676
99,14108,44,0, GEORGIA,100, NUNN  S      ,-.14,.755,.12540001,.1166,.041000001,-261.03467,637,122,.66399997
99,14906,44,0, GEORGIA,200, MATTINGLY    ,.30899999,-.001,.048999999,.045899998,-.059700001,-180.31509,657,77,.75999999
99,4812,82,0, HAWAII ,100, INOUYE  D    ,-.329,.178,.0109,.029999999,-.068400003,-195.9353,575,99,.71100003
99,10605,82,0, HAWAII ,100, MATSUNAGA    ,-.347,.028999999,.0285,.0484,-.29210001,-212.85315,632,100,.71399999
99,11029,63,0, IDAHO  ,200, MCCLURE  J   ,.528,-.17,.034600001,.065300003,-.103,-160.08383,643,69,.77999997
99,14056,63,0, IDAHO  ,200, SYMMS  S     ,.65100002,-.029999999,.036200002,.052999999,-.1749,-115.12639,614,52,.829
99,14902,21,0, ILLINOI,100, DIXON  A     ,-.185,.36300001,.057700001,.045400001,-.12710001,-269.49258,646,130,.65899998
99,14275,21,0, ILLINOI,100, SIMON  P     ,-.39500001,-.15099999,.0537,.081200004,.067000002,-178.59879,634,79,.75400001
99,14447,22,0, INDIANA,200, QUAYLE  J D  ,.43399999,-.89700001,.025599999,.094899997,-.33829999,-189.82713,647,92,.74599999
99,14506,22,0, INDIANA,200, LUGAR  R     ,.30199999,-.59200001,.015,.082699999,.048700001,-173.43988,659,63,.76899999
99,14230,31,0, IOWA   ,100, HARKIN  T    ,-.433,.12,.039999999,.068400003,-.12989999,-171.11687,644,69,.76700002
99,14226,31,0, IOWA   ,200, GRASSLEY  C  ,.25400001,-.197,.0341,.052299999,-.0836,-348.95425,658,166,.588
99,14708,32,0, KANSAS ,200, KASSEBAUM    ,.171,-.66299999,.0186,.089500003,-.13410001,-229.50664,636,101,.69700003
99,10513,32,0, KANSAS ,200, DOLE  R      ,.29300001,-.46000001,.0113,.084200002,.071599998,-141.99612,654,52,.80500001
99,14921,51,0, KENTUCK,200, MCCONNELL    ,.292,-.171,.028200001,.054699998,.091799997,-170.32431,655,78,.77100003
99,14302,51,0, KENTUCK,100, FORD  W      ,-.24699999,.70200002,.095799997,.077399999,-.19410001,-227.76448,654,88,.70599997
99,5767,45,0, LOUISIA,100, LONG  R      ,-.11,.73100001,.1639,.044199999,.068700001,-328.12247,629,171,.59399998
99,14107,45,0, LOUISIA,100, JOHNSTON     ,-.183,.787,.1206,.084600002,-.0085000005,-297.60623,642,154,.62900001
99,14713,2,0, MAINE  ,100, MITCHELL  G  ,-.33500001,.115,.0112,.029200001,-.2339,-209.97894,657,103,.72600001
99,14010,2,0, MAINE  ,200, COHEN  W     ,.066,-.64600003,.024499999,.084100001,-.0103,-261.57831,626,130,.65799999
99,13039,52,0, MARYLAN,100, SARBANES  P  ,-.44600001,-.039999999,.052200001,.0295,-.1551,-127.14928,642,51,.81999999
99,10535,52,0, MARYLAN,200, MATHIAS  C   ,-.131,-1.062,.061500002,.19419999,-.0986,-218.49509,557,114,.676
99,10808,3,0, MASSACH,100, KENNEDY  E   ,-.45699999,-.292,.07,.073799998,-.1696,-176.78082,610,80,.74800003
99,14920,3,0, MASSACH,100, KERRY  J     ,-.37200001,-.175,.0383,.092900001,-.089199997,-157.80992,638,70,.78100002
99,14709,23,0, MICHIGA,100, LEVIN  C     ,-.40599999,-.02,.038199998,.0319,-.1285,-183.21617,643,89,.75199997
99,11043,23,0, MICHIGA,100, RIEGLE  D    ,-.42699999,.103,.0288,.032600001,-.1485,-164.59152,652,76,.77700001
99,14701,33,0, MINNESO,200, BOSCHWITZ    ,.229,-.77899998,.0265,.092299998,-.1069,-204.39278,660,92,.73400003
99,14703,33,0, MINNESO,200, DURENBERGER  ,.068999998,-.801,.038800001,.099299997,-.074500002,-248.8436,633,114,.67500001
99,14009,46,0, MISSISS,200, COCHRAN  T   ,.23899999,-.315,.0306,.044300001,-.0098000001,-166.9637,636,79,.76899999
99,8883,46,0, MISSISS,100, STENNIS  J   ,-.127,.86799997,.1814,.1751,.13850001,-261.46704,522,129,.60600001
99,14501,34,0, MISSOUR,200, DANFORTH  J  ,.152,-.713,.0231,.086199999,-.20810001,-223.66888,644,95,.70700002
99,12104,34,0, MISSOUR,100, EAGLETON  T  ,-.33399999,.31400001,.020199999,.044399999,-.1895,-202.105,591,89,.70999998
99,12039,64,0, MONTANA,100, MELCHER  J   ,-.35699999,.83499998,.075400002,.058600001,-.2035,-221.20251,651,93,.71200001
99,14203,64,0, MONTANA,100, BAUCUS  M    ,-.26499999,.30500001,.026699999,.043299999,-.14659999,-248.98364,651,119,.68199998
99,14512,35,0, NEBRASK,100, ZORINSKY  E  ,-.014,1.101,.1506,.2181,-.090599999,-305.51559,644,163,.62199998
99,14704,35,0, NEBRASK,100, EXON  J      ,-.198,.97399998,.1425,.1301,-.17290001,-277.06784,618,138,.639
99,14077,65,0, NEVADA ,200, LAXALT  P    ,.43900001,-.46700001,.0253,.068899997,-.1241,-144.97588,571,66,.77600002
99,14913,65,0, NEVADA ,200, HECHT        ,.463,-.359,.021600001,.067699999,-.049800001,-133.4297,658,56,.81599998
99,14706,4,0, NEW HAM,200, HUMPHREY  G  ,.57800001,-.17900001,.033,.0583,-.163,-241.68726,631,104,.68199998
99,14909,4,0, NEW HAM,200, RUDMAN  W    ,.26100001,-.78299999,.0253,.092299998,-.080200002,-202.84067,650,100,.73199999
99,14702,12,0, NEW JER,100, BRADLEY  W   ,-.33199999,-.403,.0535,.093199998,-.1726,-276.59332,607,118,.634
99,14914,12,0, NEW JER,100, LAUTENBERG   ,-.36300001,-.382,.047899999,.1178,-.1183,-170.14354,640,76,.76700002
99,14103,66,0, NEW MEX,200, DOMENICI  P  ,.221,-.36000001,.0163,.086099997,-.098800004,-167.16951,645,62,.77200001
99,14912,66,0, NEW MEX,100, BINGAMAN     ,-.25799999,.31400001,.035300002,.059099998,-.044,-280.54868,650,143,.64899999
99,14508,13,0, NEW YOR,100, MOYNIHAN  P  ,-.31799999,-.27900001,.0352,.060800001,-.0418,-226.43477,638,99,.70099998
99,14900,13,0, NEW YOR,200, DAMATO  A    ,.131,-.34999999,.0152,.057,-.045499999,-286.66245,645,126,.64099997
99,14105,47,0, NORTH C,200, HELMS  J     ,.68099999,.56999999,.0127,.15970001,-.37,-139.95369,660,55,.80900002
99,14903,47,0, NORTH C,200, EAST  J      ,.60600001,.34,.039000001,.055799998,-.37239999,-59.760571,304,26,.82200003
99,10574,47,0, NORTH C,200, BROYHILL  J  ,.403,.155,.0559,.111,-.1008,-39.583328,170,14,.792
99,10569,36,0, NORTH D,200, ANDREWS  M   ,.015,-.112,.045499999,.041999999,.1101,-311.72989,635,168,.61199999
99,1252,36,0, NORTH D,100, BURDICK  Q   ,-.296,.50700003,.0513,.069499999,-.26159999,-241.80309,656,120,.69199997
99,14304,24,0, OHIO   ,100, GLENN  J     ,-.26199999,.067000002,.0146,.0211,-.1214,-282.98285,639,136,.64200002
99,14073,24,0, OHIO   ,100, METZENBAUM   ,-.48699999,-.082000002,.063600004,.038400002,-.22059999,-178.15674,653,83,.76099998
99,14700,53,0, OKLAHOM,100, BOREN  D     ,-.126,.86199999,.1364,.1327,.018100001,-260.38806,616,121,.65499997
99,14908,53,0, OKLAHOM,200, NICKLES  D   ,.447,.28,.031500001,.052700002,-.20020001,-228.51868,660,115,.70700002
99,12107,72,0, OREGON ,200, PACKWOOD  R  ,.092,-.80299997,.045699999,.093099996,-.031599998,-195.27405,611,85,.72600001
99,11203,72,0, OREGON ,200, HATFIELD  M  ,.034000002,-.99299997,.056499999,.1353,-.091300003,-317.8385,620,158,.59899998
99,14910,14,0, PENNSYL,200, SPECTER  A   ,-.0070000002,-.61699998,.0284,.0713,-.1001,-301.4649,620,162,.61500001
99,13050,14,0, PENNSYL,200, HEINZ  J     ,.026000001,-.67299998,.030200001,.0854,.095600002,-237.00475,645,110,.69199997
99,10818,5,0, RHODE I,100, PELL  C      ,-.354,-.26800001,.044799998,.064800002,-.21600001,-227.41469,650,93,.70499998
99,14500,5,0, RHODE I,200, CHAFEE  J    ,.028999999,-1,.0579,.1388,-.077299997,-213.93413,643,92,.71700001
99,11204,48,0, SOUTH C,100, HOLLINGS  E  ,-.28099999,.95999998,.13420001,.081500001,-.1824,-350.64319,661,187,.588
99,9369,48,0, SOUTH C,200, THURMOND  S  ,.39700001,.021,.0254,.036200002,-.079899997,-141.20607,659,63,.80699998
99,14000,37,0, SOUTH D,200, ABDNOR  J    ,.23100001,.061999999,.062600002,.035300002,-.053300001,-240.4696,655,121,.69300002
99,14268,37,0, SOUTH D,200, PRESSLER  L  ,.163,-.242,.025699999,.0592,.081699997,-291.60913,629,150,.62900001
99,14423,54,0, TENNESS,100, GORE  A      ,-.34,.30399999,.0229,.053599998,-.22849999,-214.24918,658,109,.722
99,14509,54,0, TENNESS,100, SASSER  J    ,-.31999999,.634,.059500001,.040899999,-.2141,-206.60724,661,87,.73199999
99,660,49,0, TEXAS  ,100, BENTSEN  L   ,-.15099999,.41499999,.070799999,.0469,-.085100003,-276.5867,626,145,.64300001
99,14628,49,0, TEXAS  ,200, GRAMM  P     ,.49599999,-.18700001,.0186,.059300002,-.0286,-151.91045,647,62,.79100001
99,14303,67,0, UTAH   ,200, GARN  J      ,.477,-.33899999,.0265,.070200004,.0449,-147.94382,552,68,.76499999
99,14503,67,0, UTAH   ,200, HATCH  O     ,.39899999,-.117,.032099999,.040899999,-.12720001,-220.54616,653,97,.713
99,10562,6,0, VERMONT,200, STAFFORD  R  ,.016000001,-.80800003,.046500001,.1154,.035500001,-194.79189,583,93,.71600002
99,14307,6,0, VERMONT,100, LEAHY  P     ,-.36899999,.044,.0146,.026699999,-.066500001,-207.86794,642,93,.72299999
99,14712,40,0, VIRGINI,200, WARNER  J    ,.24699999,-.14399999,.033799998,.042399999,-.1533,-198.60187,660,91,.74000001
99,14456,40,0, VIRGINI,200, TRIBLE  P    ,.26499999,-.133,.033399999,.056600001,.088500001,-152.56567,643,59,.78899997
99,14904,73,0, WASHING,200, GORTON  S    ,.213,-.80500001,.032600001,.092,-.1485,-193.92781,647,72,.741
